,sobel_above,sobel_below,percentage_colored,label
645,-0.875,1.0,0.20666666666666667,line
646,-0.875,1.0,0.20666666666666667,line
647,-0.875,1.0,0.20666666666666667,line
648,-0.875,1.0,0.20555555555555555,line
649,-0.875,1.0,0.20333333333333334,line
650,-0.875,1.0,0.2011111111111111,line
651,-0.875,1.0,0.1988888888888889,line
652,-0.875,1.0,0.1988888888888889,line
653,-0.875,1.0,0.19777777777777777,line
654,-0.875,1.0,0.19777777777777777,line
655,-0.875,1.0,0.2,line
656,-0.875,1.0,0.2011111111111111,line
657,-0.875,1.0,0.2011111111111111,line
658,-0.875,1.0,0.2,line
659,-0.875,1.0,0.19777777777777777,line
660,-0.875,1.0,0.19555555555555557,line
661,-0.875,1.0,0.19333333333333333,line
662,-0.875,1.0,0.19111111111111112,line
663,-0.875,1.0,0.19333333333333333,line
664,-0.875,1.0,0.19666666666666666,line
665,-0.875,1.0,0.2,line
666,-0.875,1.0,0.2,line
667,-0.875,1.0,0.2011111111111111,line
668,-0.875,1.0,0.20222222222222222,line
669,-0.875,1.0,0.2011111111111111,line
670,-0.875,1.0,0.1988888888888889,line
671,-0.875,1.0,0.2,line
672,-0.875,1.0,0.2011111111111111,line
673,-0.875,1.0,0.20222222222222222,line
674,-0.875,1.0,0.2011111111111111,line
675,-0.875,1.0,0.20222222222222222,line
676,-0.875,1.0,0.20222222222222222,line
677,-0.875,1.0,0.2011111111111111,line
678,-0.875,1.0,0.2,line
679,-0.875,1.0,0.2,line
680,-0.875,1.0,0.2011111111111111,line
681,-0.875,1.0,0.20444444444444446,line
682,-0.875,1.0,0.20333333333333334,line
683,-0.875,1.0,0.20222222222222222,line
684,-0.875,1.0,0.20222222222222222,line
685,-0.875,1.0,0.2,line
686,-0.875,1.0,0.1988888888888889,line
687,-0.875,1.0,0.19777777777777777,line
688,-0.875,1.0,0.19777777777777777,line
689,-0.875,1.0,0.19777777777777777,line
690,-0.875,1.0,0.1988888888888889,line
691,-0.875,1.0,0.2011111111111111,line
692,-0.875,1.0,0.2011111111111111,line
693,-0.875,1.0,0.1988888888888889,line
694,-0.875,1.0,0.19777777777777777,line
695,-0.875,1.0,0.19777777777777777,line
696,-0.875,1.0,0.2,line
697,-0.875,1.0,0.2,line
698,-0.875,1.0,0.19777777777777777,line
699,-0.875,1.0,0.19666666666666666,line
700,-0.875,1.0,0.19666666666666666,line
701,-0.875,1.0,0.19555555555555557,line
702,-0.875,1.0,0.19555555555555557,line
703,-0.875,1.0,0.19555555555555557,line
704,-0.875,1.0,0.19666666666666666,line
705,-0.875,1.0,0.19555555555555557,line
706,-0.875,1.0,0.19444444444444445,line
707,-0.875,1.0,0.19444444444444445,line
708,-0.875,1.0,0.19555555555555557,line
709,-0.875,1.0,0.19555555555555557,line
710,-0.875,1.0,0.1922222222222222,line
711,-0.875,1.0,0.19111111111111112,line
712,-0.875,1.0,0.1922222222222222,line
713,-0.875,1.0,0.1922222222222222,line
714,-0.875,1.0,0.19111111111111112,line
715,-0.875,1.0,0.19111111111111112,line
716,-0.875,1.0,0.19111111111111112,line
717,-0.875,1.0,0.19111111111111112,line
718,-0.875,1.0,0.19,line
719,-0.875,1.0,0.18777777777777777,line
720,-0.875,1.0,0.18555555555555556,line
721,-0.875,1.0,0.18444444444444444,line
722,-0.875,1.0,0.18555555555555556,line
723,-0.875,1.0,0.18666666666666668,line
724,-0.875,1.0,0.18555555555555556,line
725,-0.875,1.0,0.18222222222222223,line
726,-0.875,1.0,0.17888888888888888,line
727,-0.875,1.0,0.18555555555555556,line
728,-0.875,1.0,0.18888888888888888,line
729,-0.875,1.0,0.2,line
730,-0.875,1.0,0.22,line
731,-0.875,1.0,0.24333333333333335,line
732,-0.875,1.0,0.2688888888888889,line
733,-0.875,1.0,0.29444444444444445,line
734,-0.875,1.0,0.3211111111111111,line
735,-0.875,1.0,0.3477777777777778,line
736,-0.875,1.0,0.37444444444444447,line
737,-0.875,1.0,0.4011111111111111,line
738,-0.875,1.0,0.43,line
739,-0.875,1.0,0.45555555555555555,line
740,-0.875,1.0,0.4822222222222222,line
741,-0.875,1.0,0.5111111111111111,line
742,-0.875,1.0,0.54,drawing
743,-0.875,1.0,0.5677777777777778,drawing
744,-0.875,1.0,0.5933333333333334,drawing
745,-0.875,1.0,0.61,drawing
746,-0.875,1.0,0.6266666666666667,drawing
747,-0.875,1.0,0.6355555555555555,drawing
748,-0.875,1.0,0.6366666666666667,drawing
749,-0.875,1.0,0.6355555555555555,drawing
750,-0.875,1.0,0.6344444444444445,drawing
751,-0.875,1.0,0.6333333333333333,drawing
752,-0.875,1.0,0.6311111111111111,drawing
753,-0.875,1.0,0.6311111111111111,drawing
754,-0.875,1.0,0.6322222222222222,drawing
755,-0.875,1.0,0.6333333333333333,drawing
756,-0.875,1.0,0.6311111111111111,drawing
757,-0.875,1.0,0.6266666666666667,drawing
758,-0.875,1.0,0.6255555555555555,drawing
759,-0.875,1.0,0.6155555555555555,drawing
760,-0.875,1.0,0.5955555555555555,line
761,-0.875,1.0,0.5711111111111111,line
762,-0.875,1.0,0.5444444444444444,line
763,-0.875,1.0,0.5211111111111111,line
764,-0.875,1.0,0.4955555555555556,line
765,-0.875,1.0,0.4688888888888889,line
766,-0.875,1.0,0.44333333333333336,line
767,-0.875,1.0,0.4177777777777778,line
768,-0.875,1.0,0.39222222222222225,line
769,-0.875,1.0,0.3655555555555556,line
770,-0.875,1.0,0.3388888888888889,line
771,-0.875,1.0,0.3111111111111111,line
772,-0.875,1.0,0.2833333333333333,line
773,-0.875,1.0,0.25555555555555554,line
774,-0.875,1.0,0.23,line
775,-0.875,1.0,0.2111111111111111,line
776,-0.875,1.0,0.1922222222222222,line
777,-0.875,1.0,0.18333333333333332,line
778,-0.875,1.0,0.18222222222222223,line
779,-0.875,1.0,0.18222222222222223,line
780,-0.875,1.0,0.18444444444444444,line
781,-0.875,1.0,0.18666666666666668,line
782,-0.875,1.0,0.19111111111111112,line
783,-0.875,1.0,0.19333333333333333,line
784,-0.875,1.0,0.19444444444444445,line
785,-0.875,1.0,0.19555555555555557,line
786,-0.875,1.0,0.1988888888888889,line
787,-0.875,1.0,0.20333333333333334,line
788,-0.875,1.0,0.2011111111111111,line
789,-0.875,1.0,0.1988888888888889,line
790,-0.875,1.0,0.1988888888888889,line
791,-0.875,1.0,0.1988888888888889,line
792,-0.875,1.0,0.19666666666666666,line
793,-0.875,1.0,0.19444444444444445,line
794,-0.875,1.0,0.19333333333333333,line
795,-0.625,1.1428571428571428,0.20666666666666667,line
796,-0.625,1.1428571428571428,0.20666666666666667,line
797,-0.625,1.1428571428571428,0.20666666666666667,line
798,-0.625,1.1428571428571428,0.20666666666666667,line
799,-0.625,1.1428571428571428,0.20666666666666667,line
800,-0.625,1.1428571428571428,0.20666666666666667,line
801,-0.625,1.1428571428571428,0.20666666666666667,line
802,-0.625,1.1428571428571428,0.20666666666666667,line
803,-0.625,1.1428571428571428,0.20666666666666667,line
804,-0.625,1.1428571428571428,0.20666666666666667,line
805,-0.625,1.1428571428571428,0.20666666666666667,line
806,-0.625,1.1428571428571428,0.20666666666666667,line
807,-0.625,1.1428571428571428,0.20666666666666667,line
808,-0.625,1.1428571428571428,0.20666666666666667,line
809,-0.625,1.1428571428571428,0.20666666666666667,line
810,-0.625,1.1428571428571428,0.20666666666666667,line
811,-0.625,1.1428571428571428,0.20666666666666667,line
812,-0.625,1.1428571428571428,0.20666666666666667,line
813,-0.625,1.1428571428571428,0.20666666666666667,line
814,-0.625,1.1428571428571428,0.20666666666666667,line
815,-0.625,1.1428571428571428,0.20666666666666667,line
816,-0.625,1.1428571428571428,0.20666666666666667,line
817,-0.625,1.1428571428571428,0.20666666666666667,line
818,-0.625,1.1428571428571428,0.20666666666666667,line
819,-0.625,1.1428571428571428,0.20666666666666667,line
820,-0.625,1.1428571428571428,0.20666666666666667,line
821,-0.625,1.1428571428571428,0.20666666666666667,line
822,-0.625,1.1428571428571428,0.20666666666666667,line
823,-0.625,1.1428571428571428,0.20666666666666667,line
824,-0.625,1.1428571428571428,0.20666666666666667,line
825,-0.625,1.1428571428571428,0.20666666666666667,line
826,-0.625,1.1428571428571428,0.20666666666666667,line
827,-0.625,1.1428571428571428,0.20666666666666667,line
828,-0.625,1.1428571428571428,0.20666666666666667,line
829,-0.625,1.1428571428571428,0.20666666666666667,line
830,-0.625,1.1428571428571428,0.20666666666666667,line
831,-0.625,1.1428571428571428,0.20666666666666667,line
832,-0.625,1.1428571428571428,0.20666666666666667,line
833,-0.625,1.1428571428571428,0.20666666666666667,line
834,-0.625,1.1428571428571428,0.20666666666666667,line
835,-0.625,1.1428571428571428,0.20666666666666667,line
836,-0.625,1.1428571428571428,0.20666666666666667,line
837,-0.625,1.1428571428571428,0.20666666666666667,line
838,-0.625,1.1428571428571428,0.20666666666666667,line
839,-0.625,1.1428571428571428,0.20666666666666667,line
840,-0.625,1.1428571428571428,0.20666666666666667,line
841,-0.625,1.1428571428571428,0.20666666666666667,line
842,-0.625,1.1428571428571428,0.20666666666666667,line
843,-0.625,1.1428571428571428,0.20666666666666667,line
844,-0.625,1.1428571428571428,0.20666666666666667,line
845,-0.625,1.1428571428571428,0.20666666666666667,line
846,-0.625,1.1428571428571428,0.20666666666666667,line
847,-0.625,1.1428571428571428,0.20666666666666667,line
848,-0.625,1.1428571428571428,0.20666666666666667,line
849,-0.625,1.1428571428571428,0.20666666666666667,line
850,-0.625,1.1428571428571428,0.20666666666666667,line
851,-0.625,1.1428571428571428,0.20666666666666667,line
852,-0.625,1.1428571428571428,0.20666666666666667,line
853,-0.625,1.1428571428571428,0.20666666666666667,line
854,-0.625,1.1428571428571428,0.20666666666666667,line
855,-0.625,1.1428571428571428,0.20666666666666667,line
856,-0.625,1.1428571428571428,0.20666666666666667,line
857,-0.625,1.1428571428571428,0.20666666666666667,line
858,-0.625,1.1428571428571428,0.20666666666666667,line
859,-0.625,1.1428571428571428,0.20666666666666667,line
860,-0.625,1.1428571428571428,0.20666666666666667,line
861,-0.625,1.1428571428571428,0.20666666666666667,line
862,-0.625,1.1428571428571428,0.20666666666666667,line
863,-0.625,1.1428571428571428,0.20666666666666667,line
864,-0.625,1.1428571428571428,0.20666666666666667,line
865,-0.625,1.1428571428571428,0.20666666666666667,line
866,-0.625,1.1428571428571428,0.20666666666666667,line
867,-0.625,1.1428571428571428,0.20666666666666667,line
868,-0.625,1.1428571428571428,0.20666666666666667,line
869,-0.625,1.1428571428571428,0.20666666666666667,line
870,-0.625,1.1428571428571428,0.20666666666666667,line
871,-0.625,1.1428571428571428,0.20666666666666667,line
872,-0.625,1.1428571428571428,0.20666666666666667,line
873,-0.625,1.1428571428571428,0.20666666666666667,line
874,-0.625,1.1428571428571428,0.20666666666666667,line
875,-0.625,1.1428571428571428,0.20666666666666667,line
876,-0.625,1.1428571428571428,0.20666666666666667,line
877,-0.625,1.1428571428571428,0.20666666666666667,line
878,-0.625,1.1428571428571428,0.20666666666666667,line
879,-0.625,1.1428571428571428,0.20666666666666667,line
880,-0.625,1.1428571428571428,0.20666666666666667,line
881,-0.625,1.1428571428571428,0.20666666666666667,line
882,-0.625,1.1428571428571428,0.20666666666666667,line
883,-0.625,1.1428571428571428,0.20666666666666667,line
884,-0.625,1.1428571428571428,0.20666666666666667,line
885,-0.625,1.1428571428571428,0.20666666666666667,line
886,-0.625,1.1428571428571428,0.20666666666666667,line
887,-0.625,1.1428571428571428,0.20666666666666667,line
888,-0.625,1.1428571428571428,0.20666666666666667,line
889,-0.625,1.1428571428571428,0.20666666666666667,line
890,-0.625,1.1428571428571428,0.20666666666666667,line
891,-0.625,1.1428571428571428,0.20666666666666667,line
892,-0.625,1.1428571428571428,0.20666666666666667,line
893,-0.625,1.1428571428571428,0.20666666666666667,line
894,-0.625,1.1428571428571428,0.20666666666666667,line
895,-0.625,1.1428571428571428,0.20666666666666667,line
896,-0.625,1.1428571428571428,0.20666666666666667,line
897,-0.625,1.1428571428571428,0.20666666666666667,line
898,-0.625,1.1428571428571428,0.20666666666666667,line
899,-0.625,1.1428571428571428,0.20666666666666667,line
900,-0.625,1.1428571428571428,0.20666666666666667,line
901,-0.625,1.1428571428571428,0.20666666666666667,line
902,-0.625,1.1428571428571428,0.20666666666666667,line
903,-0.625,1.1428571428571428,0.20666666666666667,line
904,-0.625,1.1428571428571428,0.20666666666666667,line
905,-0.625,1.1428571428571428,0.20666666666666667,line
906,-0.625,1.1428571428571428,0.20666666666666667,line
907,-0.625,1.1428571428571428,0.20666666666666667,line
908,-0.625,1.1428571428571428,0.20666666666666667,line
909,-0.625,1.1428571428571428,0.20666666666666667,line
910,-0.625,1.1428571428571428,0.20666666666666667,line
911,-0.625,1.1428571428571428,0.20666666666666667,line
912,-0.625,1.1428571428571428,0.20666666666666667,drawing
913,-0.625,1.1428571428571428,0.20666666666666667,drawing
914,-0.625,1.1428571428571428,0.20666666666666667,drawing
915,-0.625,1.1428571428571428,0.20666666666666667,drawing
916,-0.625,1.1428571428571428,0.20666666666666667,drawing
917,-0.625,1.1428571428571428,0.20666666666666667,drawing
918,-0.625,1.1428571428571428,0.20666666666666667,drawing
919,-0.625,1.1428571428571428,0.20666666666666667,drawing
920,-0.625,1.1428571428571428,0.20666666666666667,drawing
921,-0.625,1.1428571428571428,0.20666666666666667,drawing
922,-0.625,1.1428571428571428,0.20666666666666667,drawing
923,-0.625,1.1428571428571428,0.20666666666666667,drawing
924,-0.625,1.1428571428571428,0.20666666666666667,drawing
925,-0.625,1.1428571428571428,0.20666666666666667,drawing
926,-0.625,1.1428571428571428,0.20666666666666667,drawing
927,-0.625,1.1428571428571428,0.20666666666666667,drawing
928,-0.625,1.1428571428571428,0.20666666666666667,line
929,-0.625,1.1428571428571428,0.20666666666666667,line
930,-0.625,1.1428571428571428,0.20666666666666667,line
931,-0.625,1.1428571428571428,0.20666666666666667,line
932,-0.625,1.1428571428571428,0.20666666666666667,line
933,-0.625,1.1428571428571428,0.20666666666666667,line
934,-0.625,1.1428571428571428,0.20666666666666667,line
935,-0.625,1.1428571428571428,0.20666666666666667,line
936,-0.625,1.1428571428571428,0.20666666666666667,line
937,-0.625,1.1428571428571428,0.20666666666666667,line
938,-0.625,1.1428571428571428,0.20666666666666667,line
939,-0.625,1.1428571428571428,0.20666666666666667,line
940,-0.625,1.1428571428571428,0.20666666666666667,line
941,-0.625,1.1428571428571428,0.20666666666666667,line
942,-0.625,1.1428571428571428,0.20666666666666667,line
943,-0.625,1.1428571428571428,0.20666666666666667,line
944,-0.625,1.1428571428571428,0.20666666666666667,line
945,-0.625,1.1428571428571428,0.20666666666666667,line
946,-0.625,1.1428571428571428,0.20666666666666667,line
947,-0.625,1.1428571428571428,0.20666666666666667,line
948,-0.625,1.1428571428571428,0.20666666666666667,line
949,-0.625,1.1428571428571428,0.20666666666666667,line
950,-0.625,1.1428571428571428,0.20666666666666667,line
951,-0.625,1.1428571428571428,0.20666666666666667,line
952,-0.625,1.1428571428571428,0.20666666666666667,line
953,-0.625,1.1428571428571428,0.20666666666666667,line
954,-0.625,1.1428571428571428,0.20666666666666667,line
955,-0.625,1.1428571428571428,0.20666666666666667,line
956,-0.625,1.1428571428571428,0.20666666666666667,line
957,-0.625,1.1428571428571428,0.20666666666666667,line
958,-0.625,1.1428571428571428,0.20666666666666667,line
959,-0.625,1.1428571428571428,0.20666666666666667,line
960,-0.625,1.1428571428571428,0.20666666666666667,line
961,-0.625,1.1428571428571428,0.20666666666666667,line
962,-0.625,1.1428571428571428,0.20666666666666667,line
963,-0.625,1.1428571428571428,0.20666666666666667,line
964,-0.625,1.1428571428571428,0.20666666666666667,line
965,-0.625,1.1428571428571428,0.20666666666666667,line
966,-0.625,1.1428571428571428,0.20666666666666667,line
967,-0.625,1.1428571428571428,0.20666666666666667,line
968,-0.625,1.1428571428571428,0.20666666666666667,drawing
969,-0.625,1.1428571428571428,0.20666666666666667,drawing
970,-0.625,1.1428571428571428,0.20666666666666667,drawing
971,-0.625,1.1428571428571428,0.20666666666666667,drawing
972,-0.625,1.1428571428571428,0.20666666666666667,drawing
973,-0.625,1.1428571428571428,0.20666666666666667,drawing
974,-0.625,1.1428571428571428,0.20666666666666667,drawing
975,-0.625,1.1428571428571428,0.20666666666666667,drawing
976,-0.625,1.1428571428571428,0.20666666666666667,drawing
977,-0.625,1.1428571428571428,0.20666666666666667,drawing
978,-0.625,1.1428571428571428,0.20666666666666667,drawing
979,-0.625,1.1428571428571428,0.20666666666666667,line
980,-0.625,1.1428571428571428,0.20666666666666667,line
981,-0.625,1.1428571428571428,0.20666666666666667,line
982,-0.625,1.1428571428571428,0.20666666666666667,line
983,-0.625,1.1428571428571428,0.20666666666666667,line
984,-0.625,1.1428571428571428,0.20666666666666667,line
985,-0.625,1.1428571428571428,0.20666666666666667,line
986,-0.625,1.1428571428571428,0.20666666666666667,line
987,-0.625,1.1428571428571428,0.20666666666666667,line
988,-0.625,1.1428571428571428,0.20666666666666667,line
989,-0.625,1.1428571428571428,0.20666666666666667,line
990,-0.625,1.1428571428571428,0.20666666666666667,line
991,-0.625,1.1428571428571428,0.20666666666666667,line
992,-0.625,1.1428571428571428,0.20666666666666667,line
993,-0.625,1.1428571428571428,0.20666666666666667,line
994,-0.625,1.1428571428571428,0.20666666666666667,line
995,-0.625,1.1428571428571428,0.20666666666666667,line
996,-0.625,1.1428571428571428,0.20666666666666667,line
997,-0.625,1.1428571428571428,0.20666666666666667,line
998,-0.625,1.1428571428571428,0.20666666666666667,line
999,-0.625,1.1428571428571428,0.20666666666666667,line
1000,-0.625,1.1428571428571428,0.20666666666666667,line
1001,-0.625,1.1428571428571428,0.20666666666666667,line
1002,-0.625,1.1428571428571428,0.20666666666666667,line
1003,-0.625,1.1428571428571428,0.20666666666666667,line
1004,-0.625,1.1428571428571428,0.20666666666666667,line
1005,-0.625,1.1428571428571428,0.20666666666666667,line
1006,-0.625,1.1428571428571428,0.20666666666666667,line
1007,-0.625,1.1428571428571428,0.20666666666666667,line
1008,-0.625,1.1428571428571428,0.20666666666666667,line
1009,-0.625,1.1428571428571428,0.20666666666666667,line
1010,-0.625,1.1428571428571428,0.20666666666666667,line
1011,-0.625,1.1428571428571428,0.20666666666666667,line
1012,-0.625,1.1428571428571428,0.20666666666666667,line
1013,-0.625,1.1428571428571428,0.20666666666666667,line
1014,-0.625,1.1428571428571428,0.20666666666666667,line
1015,-0.625,1.1428571428571428,0.20666666666666667,line
1016,-0.625,1.1428571428571428,0.20666666666666667,line
1017,-0.625,1.1428571428571428,0.20666666666666667,line
1018,-0.625,1.1428571428571428,0.20666666666666667,line
1019,-0.625,1.1428571428571428,0.20666666666666667,line
1020,-0.625,1.1428571428571428,0.20666666666666667,line
1021,-0.625,1.1428571428571428,0.20666666666666667,line
1022,-0.625,1.1428571428571428,0.20666666666666667,line
1023,-0.625,1.1428571428571428,0.20666666666666667,line
1024,-0.625,1.1428571428571428,0.20666666666666667,line
1025,-0.625,1.1428571428571428,0.20666666666666667,line
1026,-0.625,1.1428571428571428,0.20666666666666667,line
1027,-0.625,1.1428571428571428,0.20666666666666667,line
1028,-0.625,1.1428571428571428,0.20666666666666667,line
1029,-0.625,1.1428571428571428,0.20666666666666667,line
1030,-0.625,1.1428571428571428,0.20666666666666667,line
1031,-0.625,1.1428571428571428,0.20666666666666667,line
1032,-0.625,1.1428571428571428,0.20666666666666667,line
1033,-0.625,1.1428571428571428,0.20666666666666667,line
1034,-0.625,1.1428571428571428,0.20666666666666667,line
1035,-0.625,1.1428571428571428,0.20666666666666667,line
1036,-0.625,1.1428571428571428,0.20666666666666667,line
1037,-0.625,1.1428571428571428,0.20666666666666667,line
1038,-0.625,1.1428571428571428,0.20666666666666667,line
1039,-0.625,1.1428571428571428,0.20666666666666667,line
1040,-0.625,1.1428571428571428,0.20666666666666667,line
1041,-0.625,1.1428571428571428,0.20666666666666667,line
1042,-0.625,1.1428571428571428,0.20666666666666667,line
1043,-0.625,1.1428571428571428,0.20666666666666667,line
1044,-0.625,1.1428571428571428,0.20666666666666667,line
1045,-0.625,1.1428571428571428,0.20666666666666667,line
1046,-0.625,1.1428571428571428,0.20666666666666667,line
1047,-0.625,1.1428571428571428,0.20666666666666667,line
1048,-0.625,1.1428571428571428,0.20666666666666667,line
1049,-0.625,1.1428571428571428,0.20666666666666667,line
1050,-0.625,1.1428571428571428,0.20666666666666667,line
1051,-0.625,1.1428571428571428,0.20666666666666667,line
1052,-0.625,1.1428571428571428,0.20666666666666667,line
1053,-0.625,1.1428571428571428,0.20666666666666667,line
1054,-0.625,1.1428571428571428,0.20666666666666667,line
1055,-0.625,1.1428571428571428,0.20666666666666667,line
1056,-0.625,1.1428571428571428,0.20666666666666667,line
1057,-0.625,1.1428571428571428,0.20666666666666667,line
1058,-0.625,1.1428571428571428,0.20666666666666667,line
1059,-0.625,1.1428571428571428,0.20666666666666667,line
1060,-0.625,1.1428571428571428,0.20666666666666667,line
1061,-0.625,1.1428571428571428,0.20666666666666667,line
1062,-0.625,1.1428571428571428,0.20666666666666667,line
1063,-0.625,1.1428571428571428,0.20666666666666667,line
1064,-0.625,1.1428571428571428,0.20666666666666667,line
1065,-0.625,1.1428571428571428,0.20666666666666667,line
1066,-0.625,1.1428571428571428,0.20666666666666667,line
1067,-0.625,1.1428571428571428,0.20666666666666667,line
1068,-0.625,1.1428571428571428,0.20666666666666667,line
1069,-0.625,1.1428571428571428,0.20666666666666667,line
1070,-0.625,1.1428571428571428,0.20666666666666667,line
1071,-0.625,1.1428571428571428,0.20666666666666667,line
1072,-0.625,1.1428571428571428,0.20666666666666667,line
1073,-0.625,1.1428571428571428,0.20666666666666667,line
1074,-0.625,1.1428571428571428,0.20666666666666667,line
1075,-0.625,1.1428571428571428,0.20666666666666667,line
1076,-0.625,1.1428571428571428,0.20666666666666667,line
1077,-0.625,1.1428571428571428,0.20666666666666667,line
1078,-0.625,1.1428571428571428,0.20666666666666667,line
1079,-0.625,1.1428571428571428,0.20666666666666667,line
1080,-0.625,1.1428571428571428,0.20666666666666667,line
1081,-0.625,1.1428571428571428,0.20666666666666667,line
1082,-0.625,1.1428571428571428,0.20666666666666667,line
1083,-0.625,1.1428571428571428,0.20666666666666667,line
1084,-0.625,1.1428571428571428,0.20666666666666667,line
1085,-0.625,1.1428571428571428,0.20666666666666667,line
1086,-0.625,1.1428571428571428,0.20666666666666667,line
1087,-0.625,1.1428571428571428,0.20666666666666667,line
1088,-0.625,1.1428571428571428,0.20666666666666667,line
1089,-0.625,1.1428571428571428,0.20666666666666667,line
1090,-0.625,1.1428571428571428,0.20666666666666667,line
1091,-0.625,1.1428571428571428,0.20666666666666667,line
1092,-0.625,1.1428571428571428,0.20666666666666667,line
1093,-0.625,1.1428571428571428,0.20666666666666667,line
1094,-0.625,1.1428571428571428,0.20666666666666667,line
1095,-0.625,1.1428571428571428,0.20666666666666667,line
1096,-0.625,1.1428571428571428,0.20666666666666667,line
1097,-0.625,1.1428571428571428,0.20666666666666667,line
1098,-0.625,1.1428571428571428,0.20666666666666667,line
1099,-0.625,1.1428571428571428,0.20666666666666667,line
1100,-0.625,1.1428571428571428,0.20666666666666667,line
1101,-0.625,1.1428571428571428,0.20666666666666667,line
1102,-0.625,1.1428571428571428,0.20666666666666667,line
1103,-0.625,1.1428571428571428,0.20666666666666667,line
1104,-0.625,1.1428571428571428,0.20666666666666667,line
1105,-0.625,1.1428571428571428,0.20666666666666667,line
1106,-0.625,1.1428571428571428,0.20666666666666667,line
1107,-0.625,1.1428571428571428,0.20666666666666667,line
1108,-0.625,1.1428571428571428,0.20666666666666667,line
1109,-0.625,1.1428571428571428,0.20666666666666667,line
1110,-0.625,1.1428571428571428,0.20666666666666667,line
1111,-0.625,1.1428571428571428,0.20666666666666667,line
1112,-0.625,1.1428571428571428,0.20666666666666667,line
1113,-0.625,1.1428571428571428,0.20666666666666667,line
1114,-0.625,1.1428571428571428,0.20666666666666667,line
1115,-0.625,1.1428571428571428,0.20666666666666667,line
1116,-0.625,1.1428571428571428,0.20666666666666667,line
1117,-0.625,1.1428571428571428,0.20666666666666667,line
1118,-0.625,1.1428571428571428,0.20666666666666667,line
1119,-0.625,1.1428571428571428,0.20666666666666667,line
1120,-0.625,1.1428571428571428,0.20666666666666667,line
1121,-0.625,1.1428571428571428,0.20666666666666667,line
1122,-0.625,1.1428571428571428,0.20666666666666667,line
1123,-0.625,1.1428571428571428,0.20666666666666667,line
1124,-0.625,1.1428571428571428,0.20666666666666667,line
1125,-0.625,1.1428571428571428,0.20666666666666667,line
1126,-0.625,1.1428571428571428,0.20666666666666667,line
1127,-0.625,1.1428571428571428,0.20666666666666667,line
1128,-0.625,1.1428571428571428,0.20666666666666667,line
1129,-0.625,1.1428571428571428,0.20666666666666667,line
1130,-0.625,1.1428571428571428,0.20666666666666667,line
1131,-0.625,1.1428571428571428,0.20666666666666667,line
1132,-0.625,1.1428571428571428,0.20666666666666667,line
1133,-0.625,1.1428571428571428,0.20666666666666667,line
1134,-0.625,1.1428571428571428,0.20666666666666667,line
1135,-0.625,1.1428571428571428,0.20666666666666667,line
1136,-0.625,1.1428571428571428,0.20666666666666667,line
1137,-0.625,1.1428571428571428,0.20666666666666667,line
1138,-0.625,1.1428571428571428,0.20666666666666667,line
1139,-0.625,1.1428571428571428,0.20666666666666667,line
1140,-0.625,1.1428571428571428,0.20666666666666667,line
1141,-0.625,1.1428571428571428,0.20666666666666667,line
1142,-0.625,1.1428571428571428,0.20666666666666667,line
1143,-0.625,1.1428571428571428,0.20666666666666667,line
1144,-0.625,1.1428571428571428,0.20666666666666667,line
1145,-0.625,1.1428571428571428,0.20666666666666667,line
1146,-0.625,1.1428571428571428,0.20666666666666667,line
1147,-0.625,1.1428571428571428,0.20666666666666667,line
1148,-0.625,1.1428571428571428,0.20666666666666667,line
1149,-0.625,1.1428571428571428,0.20666666666666667,line
1150,-0.625,1.1428571428571428,0.20666666666666667,line
1151,-0.625,1.1428571428571428,0.20666666666666667,line
1152,-0.625,1.1428571428571428,0.20666666666666667,line
1153,-0.625,1.1428571428571428,0.20666666666666667,line
1154,-0.625,1.1428571428571428,0.20666666666666667,line
1155,-0.625,1.1428571428571428,0.20666666666666667,line
1156,-0.625,1.1428571428571428,0.20666666666666667,line
1157,-0.625,1.1428571428571428,0.20666666666666667,line
1158,-0.625,1.1428571428571428,0.20666666666666667,line
1159,-0.625,1.1428571428571428,0.20666666666666667,line
1160,-0.625,1.1428571428571428,0.20666666666666667,line
1161,-0.625,1.1428571428571428,0.20666666666666667,line
1162,-0.625,1.1428571428571428,0.20666666666666667,line
1163,-0.625,1.1428571428571428,0.20666666666666667,line
1164,-0.625,1.1428571428571428,0.20666666666666667,line
1165,-0.625,1.1428571428571428,0.20666666666666667,line
1166,-0.625,1.1428571428571428,0.20666666666666667,line
1167,-0.625,1.1428571428571428,0.20666666666666667,line
1168,-0.625,1.1428571428571428,0.20666666666666667,line
1169,-0.625,1.1428571428571428,0.20666666666666667,line
1170,-0.625,1.1428571428571428,0.20666666666666667,line
1171,-0.625,1.1428571428571428,0.20666666666666667,line
1172,-0.625,1.1428571428571428,0.20666666666666667,line
1173,-0.625,1.1428571428571428,0.20666666666666667,line
1174,-0.625,1.1428571428571428,0.20666666666666667,line
1175,-0.625,1.1428571428571428,0.20666666666666667,line
1176,-0.625,1.1428571428571428,0.20666666666666667,line
1177,-0.625,1.1428571428571428,0.20666666666666667,line
1178,-0.625,1.1428571428571428,0.20666666666666667,line
1179,-0.625,1.1428571428571428,0.20666666666666667,line
1180,-0.625,1.1428571428571428,0.20666666666666667,line
1181,-0.625,1.1428571428571428,0.20666666666666667,line
1182,-0.625,1.1428571428571428,0.20666666666666667,line
